market,shock,safeguard,participation,similarity,realised_volatility,maximum_drawdown,mean_pairwise_correlation,normalised_liquidity_deterioration,recovery_time,peak_herding,peak_asset_herding
amm,liquidity,all,0.75,0.0,0.011662029955803689,0.06998053450339992,0.045228197690225944,0.2562156980519393,2.1,0.41067486205289583,0.6185330097081899
amm,liquidity,all,0.75,0.5,0.015170337757858499,0.07101313669689749,-0.05283682191169803,0.2562392959290373,2.7,0.4047809334974966,1.0
amm,liquidity,all,0.75,0.9,0.02061614057602128,0.07285594542804029,-0.12081460744453987,0.25620055149702803,2.2,0.4872203507282302,1.0
amm,liquidity,circuit_breaker,0.0,0.0,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,circuit_breaker,0.0,0.5,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,circuit_breaker,0.0,0.9,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,circuit_breaker,0.25,0.0,0.01170074808224133,0.06849555005075367,0.05854903659158913,0.2574726806826061,3.6,0.47375171577409664,0.584
amm,liquidity,circuit_breaker,0.25,0.5,0.013449537521778628,0.06914827819547878,-0.013307888902284288,0.2574649000780516,1.1,0.4425675936403314,1.0
amm,liquidity,circuit_breaker,0.25,0.9,0.01668176399797783,0.07014549225603141,-0.07723644947754432,0.2574552157737002,1.6,0.46421313505821676,1.0
amm,liquidity,circuit_breaker,0.5,0.0,0.013540966265261339,0.06717183251733559,0.038004133385378766,0.25486994392897916,2.3,0.39709521292429173,0.5573333333333333
amm,liquidity,circuit_breaker,0.5,0.5,0.019107320202201,0.06931196015665206,-0.08464305009970179,0.2548616501497951,3.7,0.3861066415277943,1.0
amm,liquidity,circuit_breaker,0.5,0.9,0.027172438302153427,0.0719558761542974,-0.14667717805284877,0.254854330129065,2.2,0.37717663884465014,1.0
amm,liquidity,circuit_breaker,0.75,0.0,0.01476551308580438,0.06218566105020364,-0.029213530341675998,0.2557125183294677,3.7,0.34609849759476347,0.6471111111111111
amm,liquidity,circuit_breaker,0.75,0.5,0.02560822998616873,0.06579100563905807,-0.15503998696172103,0.25575326617362826,2.9,0.3440134045577325,1.0
amm,liquidity,circuit_breaker,0.75,0.9,0.03970944211890533,0.07256343916125904,-0.18908219115971672,0.2556969935910664,4.8,0.33717481840687513,1.0
amm,liquidity,execution_delay,0.0,0.0,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,execution_delay,0.0,0.5,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,execution_delay,0.0,0.9,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,execution_delay,0.25,0.0,0.01151230987079245,0.05507882561367128,0.07977877721747113,0.2536749418042265,4.1,0.5982920931701419,0.6785801464826233
amm,liquidity,execution_delay,0.25,0.5,0.012051822212765271,0.055411206472324094,0.053607346791518906,0.2536852790213805,2.0,0.5983235941904673,1.0
amm,liquidity,execution_delay,0.25,0.9,0.01312665344728598,0.055822001248915475,0.016837067612374707,0.25368331625537216,1.2,0.5939250003426574,1.0
amm,liquidity,execution_delay,0.5,0.0,0.01301762724035479,0.06564492748772141,0.06582743297607781,0.25481318086188,5.9,0.4929604009899218,0.6134980983232463
amm,liquidity,execution_delay,0.5,0.5,0.014469328689053141,0.06649604712196003,0.011681856614938748,0.2548060412465817,4.1,0.46713813748630717,1.0
amm,liquidity,execution_delay,0.5,0.9,0.01721219124567716,0.06781227644343306,-0.04894476538120216,0.2547857476445577,4.9,0.4758389708067304,1.0
amm,liquidity,execution_delay,0.75,0.0,0.0116387934963574,0.07007075313107489,0.040941357214860266,0.25624191628043697,2.4,0.4430076939715647,0.6202066063817867
amm,liquidity,execution_delay,0.75,0.5,0.01516637907424817,0.07121761218692718,-0.05279874312255548,0.2562441709477308,2.7,0.4254842008755822,1.0
amm,liquidity,execution_delay,0.75,0.9,0.0206744861359341,0.07303923876215562,-0.12052122644875993,0.25622168648536675,3.8,0.41714512436577456,1.0
amm,liquidity,liquidity_buffer,0.0,0.0,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,liquidity_buffer,0.0,0.5,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,liquidity_buffer,0.0,0.9,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
amm,liquidity,liquidity_buffer,0.25,0.0,0.01170074808224133,0.06849555005075367,0.05854903659158913,0.2574726806826061,3.6,0.47375171577409664,0.584
amm,liquidity,liquidity_buffer,0.25,0.5,0.013449537521778628,0.06914827819547878,-0.013307888902284288,0.2574649000780516,1.1,0.4425675936403314,1.0
amm,liquidity,liquidity_buffer,0.25,0.9,0.01668176399797783,0.07014549225603141,-0.07723644947754432,0.2574552157737002,1.6,0.46421313505821676,1.0
amm,liquidity,liquidity_buffer,0.5,0.0,0.013540966265261339,0.06717183251733559,0.038004133385378766,0.25486994392897916,2.3,0.39709521292429173,0.5573333333333333
amm,liquidity,liquidity_buffer,0.5,0.5,0.019107320202201,0.06931196015665206,-0.08464305009970179,0.2548616501497951,3.7,0.3861066415277943,1.0
amm,liquidity,liquidity_buffer,0.5,0.9,0.027172438302153427,0.0719558761542974,-0.14667717805284877,0.254854330129065,2.2,0.37717663884465014,1.0
amm,liquidity,liquidity_buffer,0.75,0.0,0.01476551308580438,0.06218566105020364,-0.029213530341675998,0.2557125183294677,3.7,0.34609849759476347,0.6471111111111111
amm,liquidity,liquidity_buffer,0.75,0.5,0.02560822998616873,0.06579100563905807,-0.15503998696172103,0.25575326617362826,2.9,0.3440134045577325,1.0
amm,liquidity,liquidity_buffer,0.75,0.9,0.03970944211890533,0.07256343916125904,-0.18908219115971672,0.2556969935910664,4.8,0.33717481840687513,1.0
amm,liquidity,none,0.0,0.0,0.01129877755321141,0.0583893950380636,0.0951901542221206,0.256477250903709,6.3,0.0,0.0
